date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:27:43	1634/1634	---M--	200	added ('OK')	text/html	etag:%22cef5472a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/145/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/145/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/145/0.html)
07:27:44	12582/12582	---M--	200	added ('OK')	text/html	etag:%227b9ae172a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/151/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/151/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/151/0.html)
07:27:45	7876/7876	---M--	200	added ('OK')	text/html	etag:%2263adf472a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/151/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/151/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/151/0.html)
07:27:45	12652/12652	---M--	200	added ('OK')	text/html	etag:%22d2588173a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/152/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/152/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/152/0.html)
07:27:46	12626/12626	---M--	200	added ('OK')	text/html	etag:%22d1929b73a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/152/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/152/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/152/0.html)
07:27:46	4384/4384	---M--	200	added ('OK')	text/html	etag:%22e7f3bc73a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/152/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/152/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/152/0.html)
07:27:47	11476/11476	---M--	200	added ('OK')	text/html	etag:%22f93c4774a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/153/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/153/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/153/0.html)
07:27:47	8777/8777	---M--	200	added ('OK')	text/html	etag:%22ae23cf74a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/154/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/154/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/154/0.html)
07:27:48	12662/12662	---M--	200	added ('OK')	text/html	etag:%22a9455275a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/155/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/155/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/155/0.html)
07:27:48	12746/12746	---M--	200	added ('OK')	text/html	etag:%22bfa67375a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/155/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/155/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/155/0.html)
07:27:49	12648/12648	---M--	200	added ('OK')	text/html	etag:%22326a9775a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/155/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/155/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/155/0.html)
07:27:49	12680/12680	---M--	200	added ('OK')	text/html	etag:%228e6b475a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/155/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/155/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/155/0.html)
07:27:50	12736/12736	---M--	200	added ('OK')	text/html	etag:%221cad775a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/155/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/155/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/155/0.html)
07:27:50	4003/4003	---M--	200	added ('OK')	text/html	etag:%22bac8f675a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/155/6.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/155/6.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/155/0.html)
07:27:51	12723/12723	---M--	200	added ('OK')	text/html	etag:%22cc118176a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/157/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/157/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/157/0.html)
07:27:51	6080/6080	---M--	200	added ('OK')	text/html	etag:%22e272a276a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/157/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/157/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/157/0.html)
07:27:52	12652/12652	---M--	200	added ('OK')	text/html	etag:%22f4bb2c77a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/162/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/162/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/162/0.html)
07:27:52	12635/12635	---M--	200	added ('OK')	text/html	etag:%22677f5077a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/162/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/162/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/162/0.html)
07:27:53	12619/12619	---M--	200	added ('OK')	text/html	etag:%22da427477a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/162/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/162/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/162/0.html)
07:27:53	11083/11083	---M--	200	added ('OK')	text/html	etag:%22f0a39577a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/162/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/162/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/162/0.html)
07:27:54	12607/12607	---M--	200	added ('OK')	text/html	etag:%222ed1f78a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/163/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/163/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/163/0.html)
07:27:54	9947/9947	---M--	200	added ('OK')	text/html	etag:%22184e4178a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/163/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/163/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/163/0.html)
07:27:55	12582/12582	---M--	200	added ('OK')	text/html	etag:%2270d2c678a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/165/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/165/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/165/0.html)
07:27:55	12594/12594	---M--	200	added ('OK')	text/html	etag:%228633e878a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/165/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/165/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/165/0.html)
07:27:56	12529/12529	---M--	200	added ('OK')	text/html	etag:%229c94979a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/165/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/165/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/165/0.html)
07:27:57	6368/6368	---M--	200	added ('OK')	text/html	etag:%22f8302679a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/165/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/165/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/165/0.html)
07:27:57	12571/12571	---M--	200	added ('OK')	text/html	etag:%22ad17ae79a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/166/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/166/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/166/0.html)
07:27:58	4593/4593	---M--	200	added ('OK')	text/html	etag:%2220dbd179a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/166/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/166/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/166/0.html)
07:27:58	12844/12844	---M--	200	added ('OK')	text/html	etag:%22785f577aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:27:59	12855/12855	---M--	200	added ('OK')	text/html	etag:%22b5a43e7ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:27:59	12874/12874	---M--	200	added ('OK')	text/html	etag:%22cb5607ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:00	12823/12823	---M--	200	added ('OK')	text/html	etag:%223ec9837ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:00	12881/12881	---M--	200	added ('OK')	text/html	etag:%22b18ca77ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:01	12792/12792	---M--	200	added ('OK')	text/html	etag:%22c7edc87ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/6.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/6.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:01	12845/12845	---M--	200	added ('OK')	text/html	etag:%22dd4eea7ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/7.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/7.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:02	12826/12826	---M--	200	added ('OK')	text/html	etag:%22dc8847ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/8.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/8.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:02	12801/12801	---M--	200	added ('OK')	text/html	etag:%22f2e9257ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/9.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/9.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:03	12815/12815	---M--	200	added ('OK')	text/html	etag:%228ec0787aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/10.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/10.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:03	12778/12778	---M--	200	added ('OK')	text/html	etag:%2247bf977aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/11.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/11.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:04	12859/12859	---M--	200	added ('OK')	text/html	etag:%225d20b97aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/12.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/12.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:04	12831/12831	---M--	200	added ('OK')	text/html	etag:%227381da7aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/13.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/13.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:05	12825/12825	---M--	200	added ('OK')	text/html	etag:%2289e2fb7aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/14.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/14.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:05	12816/12816	---M--	200	added ('OK')	text/html	etag:%229f431d7ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/167/15.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/167/15.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/167/0.html)
07:28:06	12618/12618	---M--	200	added ('OK')	text/html	etag:%22a7d0ad7ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/168/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/168/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/168/0.html)
07:28:06	12647/12647	---M--	200	added ('OK')	text/html	etag:%22bd31cf7ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/168/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/168/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/168/0.html)
07:28:07	12670/12670	---M--	200	added ('OK')	text/html	etag:%22d392f07ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/168/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/168/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/168/0.html)
07:28:07	12626/12626	---M--	200	added ('OK')	text/html	etag:%22e9f3117da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/168/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/168/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/168/0.html)
07:28:07	12646/12646	---M--	200	added ('OK')	text/html	etag:%22ff54337da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/168/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/168/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/168/0.html)
07:28:08	11307/11307	---M--	200	added ('OK')	text/html	etag:%2215b6547da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/168/6.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/168/6.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/168/0.html)
07:28:09	13114/13114	---M--	200	added ('OK')	text/html	etag:%2227ffde7da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:09	13144/13144	---M--	200	added ('OK')	text/html	etag:%225f66497fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:09	13188/13188	---M--	200	added ('OK')	text/html	etag:%22f6f5480a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:10	13234/13234	---M--	200	added ('OK')	text/html	etag:%2225d07580a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:11	13197/13197	---M--	200	added ('OK')	text/html	etag:%2298939980a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:11	13149/13149	---M--	200	added ('OK')	text/html	etag:%22b57bd80a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/6.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/6.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:12	13191/13191	---M--	200	added ('OK')	text/html	etag:%2267f3d980a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/7.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/7.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:12	13163/13163	---M--	200	added ('OK')	text/html	etag:%227d54fb80a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/8.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/8.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:13	13208/13208	---M--	200	added ('OK')	text/html	etag:%2293b51c81a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/9.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/9.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:13	13209/13209	---M--	200	added ('OK')	text/html	etag:%223d6007ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/10.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/10.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:14	13125/13125	---M--	200	added ('OK')	text/html	etag:%2299fc1c7ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/11.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/11.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:14	13157/13157	---M--	200	added ('OK')	text/html	etag:%22af5d3e7ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/12.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/12.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:15	13161/13161	---M--	200	added ('OK')	text/html	etag:%22c5be5f7ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/13.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/13.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:15	13143/13143	---M--	200	added ('OK')	text/html	etag:%22db1f817ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/14.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/14.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:16	13096/13096	---M--	200	added ('OK')	text/html	etag:%224ee3a47ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/15.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/15.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:16	13209/13209	---M--	200	added ('OK')	text/html	etag:%227e2c37ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/16.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/16.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:17	13091/13091	---M--	200	added ('OK')	text/html	etag:%221d43e57ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/17.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/17.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:17	13092/13092	---M--	200	added ('OK')	text/html	etag:%2233a467fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/18.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/18.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:18	13158/13158	---M--	200	added ('OK')	text/html	etag:%22495287fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/19.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/19.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:18	13183/13183	---M--	200	added ('OK')	text/html	etag:%2275c76a7fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/20.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/20.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:19	13185/13185	---M--	200	added ('OK')	text/html	etag:%228b288c7fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/21.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/21.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:19	13143/13143	---M--	200	added ('OK')	text/html	etag:%22a189ad7fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/22.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/22.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:20	13134/13134	---M--	200	added ('OK')	text/html	etag:%22144dd17fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/23.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/23.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:20	13179/13179	---M--	200	added ('OK')	text/html	etag:%222aaef27fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/24.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/24.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:21	13153/13153	---M--	200	added ('OK')	text/html	etag:%2240f1480a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/25.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/25.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:21	4266/4266	---M--	200	added ('OK')	text/html	etag:%229cab3080a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/171/26.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/171/26.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/171/0.html)
07:28:21	12566/12566	---M--	200	added ('OK')	text/html	etag:%228ed79f81a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/172/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/172/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/172/0.html)
07:28:22	9222/9222	---M--	200	added ('OK')	text/html	etag:%2219bc381a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/172/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/172/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/172/0.html)
07:28:23	10429/10429	---M--	200	added ('OK')	text/html	etag:%2213e44d82a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/173/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/173/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/173/0.html)
07:28:23	13014/13014	---M--	200	added ('OK')	text/html	etag:%22c8cad582a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/181/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/181/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/181/0.html)
07:28:24	13056/13056	---M--	200	added ('OK')	text/html	etag:%220324084a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/181/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/181/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/181/0.html)
